6.12E+17,@britishmuseum Loving it! Periscope is broadcasting sideways here though (might be just my browser)...,happy
6.12E+17,We are still open for another hour! Please come down and visit us. #CastleHill15 @CambridgeNewsUK @kettlesyard http://t.co/6e7IZyaATw,nocode
6.13E+17,@britishmuseum Superbe Musée http://t.co/4I8idPlBFt,happy
6.11E+17,@kettlesyard @IrregularCircle love this place :-),happy
6.13E+17,@CarolineLawrenc @britishmuseum Didn't he also invite a local wit at the forum to publicly ok him? Always liked Vespasian.,nocode
6.11E+17,"#AskTheGallery @NationalGallery Dear director, i really would like to know.... http://t.co/ohJxCNRWu5",nocode
6.11E+17,Look out for @SIN_Cru_ performing at @kettlesyard #CastleHill Open Day this Saturday 20th June! #Dance #BBoying Info: http://t.co/7PgnqtHiw3,nocode
6.12E+17,#FF @YardsBrewJason @YarwoodLeather @YardiesBath @BYMClaire @yarpmedia @mrneilly @Your_Bath @YourBath2015 @BathCoUK @Bath_Jobs_UK @ICIABath,not-relevant
6.12E+17,The extension to @KettlesYard... http://t.co/FAKNxBg8gO,nocode
6.08E+17,20th June @SidneySussex will be transformed into a museum of all things #art @CamUnivMuseums @CamWhatsOn,nocode
6.10E+17,"Saturday @_TheWhitechapel: screenings + discussions w/ Beatrice Gibson, Sarah Turner + Larissa Sansour @FL_FLAMIN http://t.co/8tI8cJilMP",nocode
6.15E+17,Crocodile mask @britishmuseum #IndigeousAustralia exhibition http://t.co/Sgg6tqDuCm,nocode
6.13E+17,"@NationalGallery The 2rd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland",not-relevant
6.15E+17,USA Armchair Travelers See The Impressionists of National Gallery July 14th! http://t.co/D5WfIOCZPb @NationalGallery http://t.co/hl4L0GJ6wq,happy
6.11E+17,"#AskTheGallery @NationalGallery Dear director, i really need to know... http://t.co/ZOKi0WmpLw",nocode
6.12E+17,@LucyWheeler16 @kettlesyard Thank YOU for a lovely evening!,happy
6.14E+17,@britishmuseum thanks!,happy
6.15E+17,@TheFrameBlog @NationalGallery She's a beauty. Beauty is so hard to come by these days.,happy
6.10E+17,"Review: Christopher Williams 'The Production Line of Happiness"" @_TheWhitechapel  til 21.06, text by Becky Sykes  http://t.co/ENtZTD7q9p",nocode
6.16E+17,@WhiteLightEvent @Caz3822 @walker_a supplying core colour points and wireless PA system @NationalGallery @NASDAQ #eventprofs,not-relevant
6.15E+17,@MartinUMueller Da ist auch leider die Kultur- und Sprachpolitik im Ausland schuld. Kurz: Bratwurst statt Kultur @britishmuseum @DerSPIEGEL,nocode
6.11E+17,"I'm at @NationalGallery in London, Greater London https://t.co/SFdgCxbEgj",nocode
6.12E+17,"Painting of 6-armed deity, Yama-deva, standing on bull, holding sun &amp; moon, China, Tang Dyn. c851-950 @britishmuseum. http://t.co/Yu0nVBxikw",nocode
6.11E+17,"We are over the moon to present our new website for @ThelmaHulbert - our local, award winning art gallery http://t.co/4VglZP9TbB #Honiton",happy
6.12E+17,@MuseeLouvre @museiincomune @leCMN @GoldUnveiled @britishmuseum @MarDixon @Museo_MADRE,nocode
6.12E+17,{ @britishmuseum } #Japan #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/guxzh4DWhw,nocode
6.13E+17,"I'm following @kettlesyard, @frederickvan, @martinjonesaz and @ChidiNwanyanwu on @spreaker https://t.co/O9sccqGZhm",not-relevant
6.13E+17,Fantastic closing exhibition @kettlesyard providing inspiration in #drawing and #sculpture #New#Rhythms http://t.co/OU7l7SaRt0,happy
6.12E+17,Great Terry Frost show opened @LeedsArtGallery last night. Congrats to @CuratorSarah and @Tate_StIves http://t.co/5VfGYYRvCL,happy
6.15E+17,Fascinating talk @CVHISTORYFEST on Goya's portraits by @XBray  - looking forward to seeing your Goya exhibition @NationalGallery in Autumn!,happy
6.10E+17,@peterliversidge @_TheWhitechapel ✊💗,nocode
6.12E+17,@leCMN @GoldUnveiled @museiincomune @tokikodasa @MuseeLouvre @museecarnavalet @MuseumWeek @Museo_MADRE @britishmuseum so interesting!,happy
6.13E+17,"“@britishmuseum: Born in 823: Frankish emperor Charles the Bald, heir to Charlemagne's throne http://t.co/ss2T1VNnOc http://t.co/fYBRijSXYN”",nocode
6.14E+17,Gr8 read @guardian http://t.co/fP34V5a0zB on @tateliverpool Gr8 package Jackson Pollock + @hotelindigo @TravelBird_UK http://t.co/yclQU5e2Pp,happy
6.14E+17,"#LaMaisonduCanada a été conçue par Sir Robert Smirke, qui a conçu aussi le @britishmuseum http://t.co/2RKWd6RYY8",nocode
6.10E+17,El Diario de la ProfeCaro is out! http://t.co/OemlHbpDjV Stories via @NationalGallery @digitaltext @PortalGeekEP,happy
6.10E+17,Monday morning #fieldtrip pt 2: thanks to Mark Godfrey and @_TheWhitechapel. Must-see exhibition that ends Sunday. http://t.co/OeGU898UGF,happy
6.11E+17,@NationalGallery how about non-digital audiences? 😉,nocode
6.12E+17,Join us at Castle Hill Open Day Sat 20 June 12-5pm.We'll be in Castle St Methodist Church car park. @kettlesyard http://t.co/SZ5mJC6tnN,nocode
6.14E+17,@ElizabethFell1 @AnnaBrady_Art @LAPADAorg @MasterpieceFair @Pitt_Rivers and @britishmuseum,nocode
6.10E+17,"It's #MolluscMonday at @RAMMuseum rock #snail #shell from Clyst St Mary, Devon. More here: http://t.co/xZGRxVmJC4 http://t.co/Mj7Z6tazKz",nocode
6.14E+17,Watch the grand opening of 'The Edge' @UniofBath  https://t.co/RiR3NP4ztS  http://t.co/SK10qtwZgl @ICIABath  #arts #dance #performingarts,nocode
6.13E+17,"Gold brooch of 'Helios' or sun-god, from the workshop of Castellani, Italy, c.1860s @britishmuseum. http://t.co/MH9TYP5pdn",happy
6.13E+17,James Richards' Soundscape installation w/ Francis Bacon's art. I hear touches of P. Glass &amp;S. Reich @_thewhitechapel http://t.co/RNieRITYLq,nocode
6.11E+17,@NationalGallery @artecielocom Your painting of a guy getting taken away by a big black eagle - what's the story behind it ? #AskTheGallery,nocode
6.10E+17,https://t.co/KIfbjFNcZV we're hiring a new Development Officer @tateliverpool #job #arts #liverpool,not-relevant
6.13E+17,@britishmuseum   Incredible that new father    AfterMarcellus Laroon II John Smith the mezzotinter  1680/1743 http://t.co/OBnWPePS4V,nocode
6.14E+17,Harry Eyres in Newsweek says @NationalGallery director prefers in-house option - he must now return to talks with us http://t.co/iuGR4GyhQu,not-relevant
6.12E+17,{ @britishmuseum } #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/vkXkz5Wc64,nocode
6.09E+17,Innovation: The Emperor's New Clothes? Have a read of our discussion during the day http://t.co/T6CSMK9KcX @CamUnivMuseums @ukmcg,nocode
6.15E+17,@RB_Rings @britishmuseum nice parallel!  Thanks.,happy
6.14E+17,"Spectacular! (@ Fitzwilliam Museum - @fitzmuseum_uk in Cambridge, Cambridgeshire) https://t.co/fs3Q3cVURE",happy
6.15E+17,"rt""@britishmuseum: A pair of ancient Greek bronze greaves from 500 BC! http://t.co/5vMIikmKIM http://t.co/SFdv4lKMQ0""",nocode
6.13E+17,"advance notice: Museums as Method: Collections, Research, Universities conference @CamUnivMuseums @CRASSHlive Mar '16 http://t.co/4Zaefuig2k",nocode
6.12E+17,"@soehraard_b @ConsortiumX @britishmuseum  No dancing, the hair is pulled over the face when mourning.",nocode
6.12E+17,@kettlesyard @steakandhonour My two favourite things!!,happy
6.12E+17,"Indigenous Australia: enduring civilisation. So good, no words! @britishmuseum",happy
6.12E+17,Join us next week for an eye-opening workshop on anthropomorphism in art: http://t.... http://t.co/XGazRAUXko via @NationalGallery,nocode
6.12E+17,Call for Papers: On the relationship between art dealers and museums. Conference by @NationalGallery http://t.co/x8WFSVNr6p,nocode
6.13E+17,Years 3 &amp; 4 having a fantastic time at the @britishmuseum #mummies #aztec #history #education #romans http://t.co/NjKAQBARxM,happy
6.14E+17,Great to see the The Guardian's Exhbition of the week is our Jackson Pollock show at @TateLiverpool  http://t.co/P0EjGDjY4e,happy
6.14E+17,An exciting announcement soon :) @RAMMuseum #excited,happy
6.13E+17,Project curator sought for South Africa exhibition @britishmuseum; closing date 26 June: https://t.co/xnnVSIteBC #twitterstorians #museums,not-relevant
6.11E+17,Great talk @MuseumofCamb Weds night 7pm - what @kettlesyard will look like after its redevelopment http://t.co/UQnwUjiQzH,happy
6.11E+17,@NationalGallery What's your favourite colour?,nocode
6.14E+17,@_TheWhitechapel what do you think of my biro illustrations? Pls RT. Thanks! http://t.co/kcfA0zJFDF http://t.co/TmmOiPjjQv,not-relevant
6.12E+17,@Nephys @ConsortiumX @britishmuseum ah!,nocode
6.11E+17,@NationalGallery @greekisinart ART=FREEDOM Visited the gallery but unable to see the impressionist paintings belonging to collection.When up,sad
6.10E+17,Many congratulations to Sir Nicholas Penny of @NationalGallery on his knighthood. His intro to London Art Week 2015: http://t.co/jF5XlN5wIM,nocode
6.12E+17,"Tour dates for Longford Castle, open only 28 days a year, are on sale now: http://... http://t.co/k5abwUMFxb via @NationalGallery",nocode
6.13E+17,Sunflowers compliments our #NorthbankInBloom perfectly! #summer @NationalGallery  https://t.co/leivOrUTqn,happy
6.14E+17,"@Bethlem_Gallery @samcurtisart @_TheWhitechapel Ooh, fab - just down the road from work so that's at least one lunch hour sorted!",happy
6.12E+17,@sewyoursoul Oh Whistle jacket is my daughter's favourite picture in @NationalGallery ...she has her own route around it &amp; he's last.,happy
6.12E+17,@britishmuseum They are extremely beautiful. Thank you very much for sharing.,happy
6.12E+17,@NationalGallery one is surely a bird set free. But why a glass in the old age? Musical instrument epitomises songs of young heart,nocode
6.13E+17,@britishmuseum @Sheanderthal And why is Father's Day and the solstice observed together? There is one theory: http://t.co/T6wTdeuifq,nocode
6.15E+17,Get the story behind 6 must-see pieces @BritishMuseum #IndigenousAustralia exhibition http://t.co/ot0VMoFUvC http://t.co/Nbrvi4tqQz,nocode
6.14E+17,If you haven't checked out #TARA the TRUST FOR AFRICAN ROCK ART you should! TARA have teamed up w @BritishMuseum... http://t.co/UH00tqwuMA,happy
6.12E+17,@britishmuseum happy #waterloo day #waterloo200 http://t.co/x0T4dpKfJN,happy
6.15E+17,@britishmuseum please add yourself to our website and app it's Free and you can offer vouchers! http://t.co/YzSkX9Efnz #familyday 0-19yrs,nocode
6.12E+17,"Lovely discussing art, #mentalhealth and #mindfulness with Rachel from @NationalGallery tonight @mcrartgallery.  #MAGwellbeing #sharing",happy
6.13E+17,The Rowena Markham Daily is out! http://t.co/mAMdE6ldt5 Stories via @_TheWhitechapel,nocode
6.14E+17,the defining beauty exhibition at @britishmuseum was so overwhelmingly stunning today. it ends next week so PLEASE make it a priority + go.,happy
6.15E+17,@LalitKModi ur the boss man! #BJP #Congress @narendramodi @britishmuseum @visitlondon @PMOIndia are all for your service. Come: @makeinindia,happy
6.12E+17,.@britishmuseum have a #conferencing &amp; #event showcase on Wed 1 July from 6.45pm. RSVP to VenueHire@britishmuseum.org http://t.co/mWDsVEclvX,not-relevant
6.15E+17,@NationalGallery we were @ the museum last week and wondered about the shadow on her face. Is that from the umbrella? It looks a bit odd.,nocode
6.11E+17,@frizzychick @FitzMuseum_UK jealous of the museums you've got on your doorstep,nocode
6.12E+17,This summer view the 'portraits of an icon' as @NationalGallery delve into the life of Audrey #Hepburn http://t.co/RxkuA6tav3,nocode
6.14E+17,Greatly enjoyed the #DefiningBeauty exhibition at the @britishmuseum: http://t.co/qlPUFtwaA2 http://t.co/XjnbuirXPZ,happy
6.13E+17,#London #Soundscapes features new music composed in response to paintings in @NationalGallery: http://t.co/fBkUaTeHzh http://t.co/RPpcpKnt5O,nocode
6.13E+17,"James Richards devises a ""sonic filter"" for Bacon’s painting @_thewhitechapel http://t.co/UdL030Jh2F by @MaryGNguyen http://t.co/yAqtYMAgme",nocode
6.12E+17,"Christopher Williams @_thewhitechapel Last weekend to see the show, which is excellent and should… https://t.co/neebEspOVl",happy
6.12E+17,Getting excited about telling aboriginal tales &amp; playing #didgeridoo @britishmuseum during tonight's sleepover http://t.co/ZXFf34SgAd,happy
6.10E+17,@NationalGallery Which current living artist is most likely to be a highlight of the NG in 100 years? #AskTheGallery https://t.co/ytmnPnwTMm,nocode
6.11E+17,@tateliverpool Great stuff! I'll be there ASAP :0),happy
6.13E+17,@WomenoftheWI @RAMMuseum   Wonderful!,happy
6.15E+17,City Of Liverpool News is out! http://t.co/JCtndf7HZG Stories via @tateliverpool @Biennial @MerseyMaritime,nocode
6.12E+17,"#Gainsborough was a leading portrait painter, but his private inclination was for landsca... http://t.co/hbLUujuZ0c via @NationalGallery",nocode
6.14E+17,"Handmade capes by Brazilian artist, Ricans Neuenchewander of London school children's fears. @_thewhitechapel #colour http://t.co/hhsOsojZOr",nocode
6.13E+17,Out with Y7 at the @britishmuseum  We've learnt about ancient Cyrus &amp; now enjoying the Greek &amp; Roman galleries! http://t.co/QZq80UH1bO,happy
6.13E+17,A little blue man. A @britishmuseum souvenir who has been there from the start! https://t.co/Iou9zr6ssn http://t.co/iIyRtboZFt,happy
6.13E+17,Yummy lunch now to check out #waddesdon and #DefiningBeauty at @britishmuseum #self-authorisedsabbatical ;-),happy
6.14E+17,"This looks great, so hard to decide which day to go to http://t.co/vnNOh5ly1r @BathDance @chaptertweets @ICIABath",happy
6.12E+17,@LoudenStudio @PearlLamFineArt @NYAcademyofArt @NationalGallery A pleasure.Enjoying the catalogue immensely!Thanks!,happy
6.10E+17,@Asamsakti   Benvenuto Tisi A Pagan Sacrifice  1526 @NationalGallery  London  UK,nocode
6.11E+17,We want to celebrate kids creativity online! Enter our summer exhibition @Tate_StIves http://t.co/SbmINe79fR http://t.co/WFnAFQU0iV,nocode
6.12E+17,@Tate_StIves urges visitors to enjoy the sheer pleasure of colour here @LeedsArtGallery - please do http://t.co/6xRRkWUQCW,happy
6.14E+17,.@RhonddaBryant can you attend adjournment debate tomorrow #noprivatisation @NationalGallery #reinstatecandy @NGNotForSale @PCSCultureGroup,nocode
6.12E+17,Love history? Visit @britishmuseum today! Love history &amp; #RealAle ? Visit @tottenhamsoho open since 1826! http://t.co/tzYc3FIaBX,happy
6.15E+17,@EncounterTT thank you for following me back. Great to meet you @RAMMuseum learning about #DefeatingDepression,happy
6.15E+17,Check out the @britishmuseum #Africanrockart image project: http://t.co/I5ifDiBYDn http://t.co/MWF5x6klvQ,nocode
6.14E+17,"@Tate_StIves The best activities, has the TATE.",happy
6.13E+17,"Tiger in a Tropical Storm (Surprised), by Henri Rousseau 1891 Oil on Canvas (@NationalGallery) http://t.co/jLflH0uUzC",nocode
6.11E+17,@NationalGallery Any advice for graduates looking to work in the arts? #AskTheGallery,nocode
6.14E+17,"@HistoriadeCadiz @ahencyclopedia Cuando he visto @britishmuseum me temí lo peor, pero no, afortunadamente los sarcófagos están en Cádiz.",nocode
6.12E+17,Thanks to our great dance tutors &amp; all that joined the taster sessions &amp; flashmob practice @ICIABath today,happy
6.12E+17,#tbt Lucian Freud proves that beauty is only skin deep @NationalGallery http://t.co/rShA3Y9l5Q,nocode
6.13E+17,@britishmuseum #books Countdown! Corrections and cover lists! FIND by @andygarmont http://t.co/hRepRkoQuD ... http://t.co/Mi4Fc6w1pD,nocode
6.13E+17,The @britishmuseum has kindly loaned the beautiful Ædwen’s brooch to us for this new exhibition! #AngloSaxon #Viking http://t.co/eIU5MG2yx8,happy
6.15E+17,Two very different but equally beautiful events @britishmuseum @kewgardens http://t.co/bL5qUySIx4,happy
6.14E+17,Seriously proud of our curator @samcurtisart for being selected in this year's Whitechapel opening. http://t.co/xxy252S2fp @_TheWhitechapel,happy
6.11E+17,The Top 5 Art shows 2C in London @LondonArtCritic http://t.co/1O0aORjSJM   @PianoNobile85 @_TheWhitechapel @ExploreWellcome @CGP_London,nocode
6.12E+17,@dotfivesticks @torillo59 @britishmuseum facile dimenticare,nocode
6.11E+17,Proposals for Reykjavik. 2014. No.11  @_TheWhitechapel @SeanKellyNY @InglebyGallery @MattsGallery @tignortronics https://t.co/BvwKC66h73,nocode
6.09E+17,We were v honoured to be a small part of a unique short film by artist @BedwyrWIlliams with other @CamUnivMuseums 🐋 https://t.co/SGPBa6gKpW,happy
6.14E+17,"Had plenty of thought creating, mind blowing art to behold @tateliverpool today with @redfolio &amp; Mindart http://t.co/B3Rgh4tMe9",happy
6.14E+17,Don't miss wonders of the ancient world @britishmuseum #DefiningBeauty show ★★★★ http://t.co/YM6Xv4Dtyp http://t.co/KvshOctQQo,happy
6.13E+17,@britishmuseum greavy.,nocode
6.14E+17,@radionica #TemplosCulturales Quisiera conocer @britishmuseum y el @smithsonian,nocode
6.14E+17,".@NationalGallery Director N. Penny favours ""in-house solution"" Come back to talks then! @pcs_union got #Alternative  http://t.co/UOdrADopXr",angry
6.14E+17,#CAPP_eu meets in #Helsinki with @CreateIreland @tateliverpool @ludwigmuseum @thisisliveart @TheHeartofGlass @KunsthalleOS @agoracollective,nocode
6.10E+17,@NationalGallery #AskTheGallery As a director what is the main objective you would like to achieve? How would you achieve it? Thanks :)!,happy
6.15E+17,See Christopher Williams - The Production Line of Happiness - via @_TheWhitechapel http://t.co/iB6HV6Unj5 http://t.co/sIIL6LAXhA,nocode
6.13E+17,Goodbye @kettlesyard see you in 2.25 years! http://t.co/WFjBAiWbfM,sad
6.15E+17,Quick sketches of paintings in Sainsbury wing @NationalGallery by @stockleyacademy KS3 #stockleyart #artcubed http://t.co/KKuOaBya6O,nocode
6.15E+17,"Greek jar, c. 480 BCE, showing Odysseus' ship passing the sirens. Via @britishmuseum archives http://t.co/Im42FWnqVJ http://t.co/n8RvGJVFCj",nocode
6.13E+17,"Happy Father's Day &amp; Solstice! Guided tours @NationalGallery are at 11.30, 2.30 &amp; 4.00 - expect Fathers and Suns! http://t.co/9lOifHZxpD",happy
6.12E+17,Last chance to see LA-based #ChristopherWilliams who deconstructs and demystifies photography @_TheWhitechapel http://t.co/HsxFtAFboo,happy
6.12E+17,"Starting ""Refugee restorers, Sir Kenneth Clark and the NG"" talk. @GillespieStudio @Conservators_uk @NationalGallery http://t.co/UFenFcBOKM",nocode
6.14E+17,@newmanmpaul @ThelmaHulbert Well done!,happy
6.13E+17,@britishmuseum Love this!,happy
6.15E+17,"Really enjoying insightful day of screenings/events @_TheWhitechapel @FL_FLAMIN artists Larissa Sansour, Beatrice Gibson&amp;Sarah Turner",happy
6.16E+17,Loving the Jackson Pollock inspired cupcakes @tateliverpool #pressview today. http://t.co/3MPNwJkA5n,happy
6.12E+17,"For 'Silent Sticks', Corin Sworn researched commedia dell'arte, mistaken identity, costumes, props @_TheWhitechapel http://t.co/Aw4uUw8k7U",nocode
6.11E+17,@NationalGallery Perhaps it was only sunny on the other side of the canal?,nocode
6.15E+17,These Celltic helmets in @BritishMuseum prove that Britons looked stupid while trying to look hard for millennia. http://t.co/VSCGDeW6W3,nocode
6.16E+17,Looking forward to this archive exhibition on the Kibbo Kift Kindred 1920-1932 @_TheWhitechapel Oct 2015 http://t.co/88jq8X7zL5,happy
6.13E+17,@DrLivGibbs @britishmuseum  What is now the Courthauld Institute entrance. http://t.co/k4KkziQ5gW,nocode
6.10E+17,"If u're concerned&gt;outsourcing&amp;volunteering r the root of many evils, u might want to use #AskTheGallery to let @NationalGallery know. Cheers",sad|disgust
6.10E+17,"#NG365 Jan Steen's ""Skittle Players Outside an Inn"" @NationalGallery #art #DutchArt http://t.co/lejgzXDZLu",nocode
6.14E+17,"@NationalGallery henry8, austriace, ranklj",nocode
6.15E+17,Here is the award winner John arriving at the event at the Camden Community Learning Awards at @britishmuseum #London http://t.co/1YzzYYeFCi,nocode
6.15E+17,"@britishmuseum all resolved, the link works now, thank you very much!",happy
6.12E+17,@britishmuseum was the muddy ground that slowed the artillery the worst enemy of Bonaparte? #Waterloo200,nocode
6.15E+17,Mañana se inaugura la expo #BlindSpots de #JacksonPollock en la @tateliverpool abierta hasta el 18 de Octubre #arte http://t.co/WLzKXR6eX9,nocode
6.12E+17,@Enticknap76 @britishmuseum @_Britt_Leigh The Rosseta is invaluable.,nocode
6.13E+17,"@vienna_huff @ThelmaHulbert Wow awesome Vie, excellent news! Keep up the great work!",happy
6.11E+17,@kettlesyard seeing how many last minute visits I can fit in before the closure and fabulous redevelopment ... http://t.co/glcpVc3Ezo,happy
6.10E+17,Great event to kick start @FMGlobal #Airmic2015 at @tateliverpool. Thanks to our guests http://t.co/1tWtRzP7B6,happy
6.14E+17,#Solidarity from USDAW C133 to @pcs_union on Day 39 of strike against @NationalGallery privatisation #ReinsateCandy http://t.co/NO5lYh7B5M,angry
6.12E+17,"Earlier, Whitney McVeigh speaking about her work in St.Peter's Church @kettlesyard #CastleHill15 @whit_mcveigh http://t.co/KJ7fy95MEj",nocode
6.15E+17,Great sound installation by James Richard incl. Frances Bacon @_TheWhitechapel @UOGFINEART @trumanbrewery @FreeRangeShows #degreeshow,happy
6.16E+17,"11th July I'm teaching a study morning at the @NationalGallery on Van Gogh's weird painting, 'Two Crabs'. Book here http://t.co/dpqTlw3VyF",nocode
6.15E+17,@britishmuseum big pen?,nocode
6.12E+17,@britishmuseum are there tix left for Defining Beauty today? Shows sold out online. Tks.,nocode
6.10E+17,On this weeks half price Monday wine club at #NationalCafe @NationalGallery is Stopham Estate Rose from Sussex http://t.co/agZhUcXim0,nocode
6.15E+17,Harbour Cottages is sailing off to a lovely new home :) @LivArtFair @tateliverpool @LoveNorthernArt http://t.co/6ZfuB5j7M9,happy
6.12E+17,"In other news I found the female scholar in Ancient Greece @britishmuseum #DefiningBeauty Terracotta, 4th century BC http://t.co/dkhDTzswlf",nocode
6.14E+17,Jackson #Pollock at @TateLiverpool is @guardian Exhibition of the Week - we have special offers for conf delegates on http://t.co/GDDbrBtd24,nocode
6.15E+17,"@NationalGallery Degas, but he's not on the list.",nocode
6.14E+17,"Sir Mark Jones, former Director of @V_and_A is giving a lecture on this subject @britishmuseum on Saturday the 27th of June... #medals",nocode
6.13E+17,Great &amp; Exciting news for @Tate_StIves We look forward to our next visit! #Cornwall  https://t.co/IsrfGC5LnK,happy
6.13E+17,Going to London. Go. British Museum: Bonaparte and the British @britishmuseum http://t.co/sFbRPc04BP,nocode
6.11E+17,"New blog post by Paul Willis formerly @PlymouthMuseum, 'Sir Joshua Reynolds: Sketchbooks to Genius' | http://t.co/Zpg8UUjWCN #Reynolds",nocode
6.14E+17,"My highlight of #DefiningBeauty at the @britishmuseum was this personified vine, bff of Bacchus: http://t.co/kCJC2KHPhC",happy
6.14E+17,"You can view works by de Hooch, known for orderly interiors and sunny courtyards, in room... http://t.co/eJW2acM8AX via @NationalGallery",nocode
6.14E+17,"FLAMIN: the Artists Present…  Screenings, events and discussions @FL_FLAMIN @_TheWhitechapel Sat 27 June, 1.20–6pm http://t.co/qEzPZ0TqeJ",nocode
6.12E+17,"@judrop1948 Thank you Julia, dear lady X. Hi to ---&gt; @Duck_Di @DuncanSalkeld @Heather1576 @NottArchaeology @AidanBaker @britishmuseum",nocode
6.13E+17,"@NationalGallery 2nd GENOCIDE against #Biafra by #Buhari has begun,3days of unreported aerial Bombardment in #Biafra http://t.co/wKWao0IQ32",not-relevant
6.10E+17,"SPQ-RT @appendixjournal: ancient Roman Swiss Army knife, 3rd century CE, at @fitzmuseum_UK. http://t.co/RXJX1GJ2B1 http://t.co/iSXXiRRCLV",nocode
6.13E+17,@Tate_StIves is gifted 2nd studio by Barbara Hepworth's family watch my report 1330 @BBCSpotlight,nocode
6.15E+17,Fantastic day incl #LondonPride lunch at Wahaca #DefiningBeauty @britishmuseum &amp; paddling in Hyde Park. Now  nice glass of Rose and #Kanye,happy
6.14E+17,Thank you @stockleyacademy @NationalGallery looking forward to it :),happy
6.12E+17,@britishmuseum what did they do with those who announced Napoleon's victory?,nocode
6.12E+17,Object biographies are now a major focus of museum development -esp after @britishmuseum 's http://t.co/dwEjGSYll2 #objects2015,nocode
6.13E+17,@tateliverpool lovely picture that,happy
6.15E+17,"Massive queues at gates of @britishmuseum today for security bag searches. Sad to see, but necessary.",sad
6.14E+17,@cpdickenson @rogueclassicist @britishmuseum Germanicus maybe?,nocode
6.12E+17,"@NationalGallery And of course a plume and a laurel wreath. The first means impetousness of youth, the second rewards achievements",nocode
6.11E+17,Wonderful to see today @ThelmaHulbert #valuation @HonitonTown #History #Waterloo1815 @1815Project @Waterloo200org http://t.co/yvqPhjRZvl,happy
6.14E+17,Looking forward to @britishmuseum tomorrow eve for Greek Art Defining Beauty. Msg us for tix http://t.co/PCSrcyIxr4 http://t.co/ZapM1Tmzt0,happy
6.10E+17,@NationalGallery Is it ever ok to dispose of works? Under what conditions? #AskTheGallery,nocode
6.12E+17,What lies beneath: drapery and the suggested form http://t.co/1MOcK52y7E via @britishmuseum,nocode
6.12E+17,@johnlangdon26 @kettlesyard agree. Lovely place to work/volunteer? Amazing domestic #architectural spaces &amp; #art. I want to visit every wk!,happy
6.12E+17,@SternbergClarke @britishmuseum We're commemorating the #BattleofWaterloo with #BeefWellingtonDay &gt;&gt;http://t.co/eCjUoD8JRu,nocode
6.12E+17,The Artist Project: Sarah Sze from MMA Digital Media on Vimeo cc: @britishmuseum @chr1sm1chaels @MattBannert  https://t.co/AEiU5gfdnb,nocode
6.13E+17,"Doin a meetin (at @BritishMuseum in London, Greater London) https://t.co/ELeVnExtUN",nocode
6.13E+17,Bad times at the National Gallery! Stop the privatisation of services at the @NationalGallery! https://t.co/ypfYtLhYus via @38_degrees,angry
6.14E+17,Ancient artefact meets new technology for RAMM’s millionth visitor @RAMMuseum #Exeter http://t.co/k0mzZNT5r3 http://t.co/9TaARMlXX2,nocode
6.13E+17,Follow us on Instagram to see the finer details in our rooms and our collection: http://t... http://t.co/gnSSJZhAnM via @NationalGallery,nocode
6.14E+17,"@britishmuseum Wish you could extend the exhibition, 😭, I will only be in London in August...",sad
6.14E+17,"@NationalGallery @BMAGcurators Beautiful Guido Reni ! I also love his pupil Cagnacci... ""The Death of Cleopatra"" http://t.co/pJJs7ghFYf",happy
6.15E+17,@MrStuchbery @britishmuseum Saw one of these in The Cloisters in New York - magnificent work!,happy
6.15E+17,Ancient beauty and modern lives http://t.co/WgjVKmZ0WC via @BritishMuseum,nocode
6.12E+17,Hear about a rare collection of #Indigenous Australian objects on display at the @britishmuseum http://t.co/8Tl2rVs75g,nocode
6.12E+17,Loving the Samba Band @britishmuseum #DiscoveryDay,happy
6.14E+17,Are you interested in #medals of Louis XIV or French history in general? Or have you seen @britishmuseum's Triumph &amp; Disaster exhibition?,nocode
6.12E+17,Photography Today is out! http://t.co/mOEJt3vNon Stories via @Jamsphere @_TheWhitechapel @KenRosatoABC7,happy
6.12E+17,Thanks Alex. Great to hear from you! Will pass that on. @alexpeterss @FAHACS @britishmuseum,happy
6.12E+17,@Gaia_sGarden @britishmuseum Yes that is why is a treasure!,happy
6.15E+17,Ancient beauty and modern lives http://t.co/jlniWotj0g via @britishmuseum,nocode
6.14E+17,COMPETITION: Visit our FB page for details on how to win 2 FREE tickets to see #DefiningBeauty or #IndigenousAustralia at @britishmuseum,nocode
6.13E+17,"@britishmuseum @GenXMedia looks like a greave, but designed to be stitched directly onto substrate of leather or padding.",nocode
6.11E+17,@NationalGallery #AskTheGallery We are boycotting the National Gallery until you reinstate Candy Unwin and stop privatisation...,angry
6.14E+17,Great @penn_state pic! #SHCTravel @britishmuseum  https://t.co/WCtjm3PPbG,happy
6.14E+17,"@britishmuseum @Moonbootica Wow, he was a very old 32.",surprise
6.15E+17,"MT @NationalGallery The monumental 'Italian Woman' by Corot, best known as a landscape painter http://t.co/rIEtTypLYF http://t.co/cCHLqahyZH",nocode
6.14E+17,@neilcford @metoffice I am indeed keeping a safe distance today.  Other Informatics Lab colleagues are at @RAMMuseum today. cc @LabbyTheRat,nocode
